DepartmentName,Age,LengthService,AbsentHours
Bakery,43.05117935,5.211076279,70.81848811
Meats,55.3797388,2.955880105,86.13703656
Dairy,27.43358858,1.845676776,9.188300526
Bakery,56.01572704,6.75756595,127.394742
Meats,47.00302475,8.614835867,71.95646788
Meats,30.80635724,4.284584686,21.17988823
Meats,46.58800215,3.458544034,82.00916683
Meats,48.90686616,3.85046191,135.3150332
Meats,56.52265759,3.831049076,102.773244
Meats,42.34713125,2.458815522,93.58299245
Meats,50.13417805,4.794186033,69.90803109
Meats,63.44175814,6.110754951,198.1381409
Customer Service,46.07843264,3.987730842,50.04313692
Bakery,32.69922401,4.775602411,0
Processed Foods,33.48960812,5.270897283,14.7440882
Meats,29.57298795,7.134039877,0
Meats,54.22325583,5.460759102,60.32643129
Bakery,42.17936029,6.184630984,111.8142178
Meats,16.5316709,1.148303595,0
Meats,36.93587394,5.483587221,0
Dairy,54.33528346,5.747266233,126.7102398
Meats,37.82650319,4.677210637,73.09059876
Meats,25.34095223,3.048447669,7.862801408
Dairy,43.83914569,2.925688465,66.41561599
Meats,38.70581059,3.319681985,84.70062646
Bakery,24.34880773,1.853980255,0
Meats,33.72159957,3.823164399,50.21630981
Dairy,46.48427297,8.674857135,49.02291366
Meats,32.71501698,4.086659351,5.328738347
Processed Foods,33.31348616,4.509081809,0
Meats,32.28345554,3.128087158,0
Meats,25.36509277,3.980766897,5.164341887
Meats,43.84127416,4.395360416,75.51336672
Meats,44.76252196,6.322122158,121.1115382
Meats,16.78877375,2.520337882,0
Dairy,50.0721783,5.259815535,78.71886464
Meats,38.48571406,5.374419795,28.66545705
Meats,53.13143671,3.743276342,102.5024472
Meats,33.73448448,3.341892526,0
Meats,42.36562565,2.170662977,80.89876075
Meats,53.01771651,4.63010295,127.3163646
Dairy,42.37667424,5.319926669,28.75617451
Dairy,52.15524388,3.470368719,124.1491468
Dairy,35.77471308,4.171387461,8.494146215
Meats,44.0010203,4.501031549,67.43497395
Meats,45.12740158,3.266638218,79.40464916
Produce,43.20320128,3.650553724,60.838027
Meats,52.27819787,4.227595389,177.5081277
Dairy,37.18015149,5.750827252,0
Meats,31.05218593,2.096268918,10.39531094
Meats,43.64133751,5.290857987,77.78410405
Meats,38.11438009,4.959258113,10.13058747
Meats,19.57376118,7.181646622,0
Meats,51.9724179,3.665588178,71.32133711
Meats,48.54521851,4.423226617,35.37735781
Meats,36.6334234,4.200707068,25.03217665
Customer Service,63.48192751,3.286228121,194.6530974
Meats,40.70504192,4.365757756,50.16281598
Produce,41.82018794,4.592283312,20.51021197
Meats,36.71512177,3.114322522,24.47078111
Meats,41.34163729,2.092233924,110.8983672
Dairy,29.48386473,2.603607605,0
Dairy,48.91303081,4.629445723,132.0560976
Meats,40.19695518,2.750675856,43.99982612
Meats,38.66949691,6.845442958,26.15767193
Meats,40.96521125,4.595396901,68.68931283
Dairy,34.75591597,5.964331987,58.89528417
Meats,41.45050997,4.653862751,0
Dairy,44.28577271,4.591638586,39.02643188
Meats,38.87828158,1.787990047,55.23630055
Meats,37.97857406,4.295323179,52.46032746
Meats,46.55931937,1.71009023,73.41098698
Meats,27.29734519,2.785745342,34.12260208
Meats,43.14054939,4.561994201,84.71145991
Customer Service,54.11208199,3.835056628,108.3750014
Dairy,45.81223612,4.406593377,76.1343984
Meats,62.71839721,5.264764801,206.0169876
Dairy,41.78383301,5.330955912,40.9894174
Meats,53.74158432,5.387853812,91.49871379
Meats,28.42742657,7.786897086,0
Meats,18.3707418,4.644051119,0
Meats,18.94093931,4.863355102,0
Meats,44.28449188,3.99078245,122.5904415
Meats,43.05655873,6.15702126,63.08759617
Meats,36.22980432,3.725718988,3.850179713
Meats,39.45656142,4.831480329,92.41546781
Meats,48.96631006,4.898266664,52.10844834
Meats,65.19902005,5.781213388,222.6797766
Meats,43.39935924,2.649267974,80.28581506
Meats,54.45570531,2.349947484,136.7379033
Meats,32.70916051,5.859896709,0
Meats,22.32131367,4.706749828,0
Meats,35.18989874,3.525257679,32.74981953
Meats,39.29223672,3.835271171,1.822070306
Meats,34.44132019,3.428121728,0
Meats,23.41139134,6.453361185,0
Dairy,46.87577048,5.012913451,59.71386281
Meats,26.5586833,4.305447958,0
Meats,33.00156563,5.328403258,29.09567889
Meats,49.25281256,3.441940869,64.6671247
Meats,37.05691752,4.791856987,26.10126718
Meats,40.92133683,3.564493881,74.14855307
Meats,52.03631594,4.504141454,103.7638111
Dairy,40.59660782,2.589039118,22.74670944
Dairy,47.02796075,7.090166231,100.0915909
Produce,15.71803076,3.695451981,0
Dairy,33.40302591,4.959506665,38.04654445
Dairy,61.0905047,3.076040372,196.4892331
Dairy,42.32351345,5.354958552,22.51024729
Meats,33.71778895,5.60076739,0
Meats,38.99556616,6.417756337,11.967001
Meats,31.82982298,3.638553106,62.52163605
Meats,41.93051371,2.703356552,97.79442996
Meats,53.06586353,2.779272467,88.5964429
Dairy,42.98158646,4.004550623,82.21069717
Meats,50.1897772,6.056223845,82.89449583
Meats,29.9663185,6.123293068,0
Produce,38.98214857,4.44361455,24.71116845
Dairy,14.66011273,3.508877941,0
Meats,55.46015842,4.754893629,109.3747727
Dairy,35.30205314,5.729325784,12.9144765
Meats,57.41623853,2.122491884,86.99247005
Dairy,45.670498,4.141667037,105.1509084
Dairy,53.84931419,5.762354655,152.8014639
Meats,19.56640447,1.890296283,0
Meats,47.36298801,3.825344918,90.51387035
Meats,40.07762086,4.813417892,58.87250221
Meats,46.93852675,5.821092133,135.8722271
Meats,38.59808561,7.173634542,4.252795686
Meats,52.98397758,3.26190697,102.5851786
Meats,60.96245332,6.771241092,119.4110768
Meats,29.1268861,4.137514059,0
Dairy,69.97142575,3.629951582,224.426736
Meats,34.53124097,4.24775651,0
Dairy,50.28304951,2.443153481,118.8115223
Meats,38.83111581,2.933198999,49.85762085
Meats,35.27030356,3.383449791,17.39617541
Meats,30.40369244,6.76271727,0
Meats,48.59094095,7.05795262,106.5923521
Meats,40.19492049,4.209131552,62.15569096
Dairy,26.57809159,4.573378302,0
Dairy,52.09529645,6.222004259,86.35361291
Meats,48.86967875,5.214125856,93.93722484
Meats,34.02876816,5.718956037,0
Meats,54.51277924,6.289814922,114.206911
Meats,42.04584831,3.027659264,50.24628665
Produce,34.70078547,6.558198657,32.92718162
Meats,47.02059216,4.967776557,114.6352878
Produce,31.08497307,6.562908786,0
Meats,41.23497465,7.911594161,31.68723253
Meats,39.20275924,4.146256281,48.82608124
Meats,44.56246416,5.818511743,72.47544631
Produce,54.60797633,3.572731821,127.7357751
Meats,44.33033537,3.357398761,105.6306681
Meats,21.09554448,4.881879832,0
Dairy,36.03829516,5.334154228,21.72918034
Meats,35.50469759,0.281693343,12.0490491
Meats,24.46826391,5.093536496,0
Meats,26.76095443,8.839004783,0
Dairy,38.84366156,4.071624796,6.224169925
Dairy,37.40344319,8.051758975,25.75855048
Dairy,33.49277044,5.215094317,35.97802199
Meats,41.59085689,5.377995393,52.48797021
Meats,37.94396213,6.325674166,27.12939376
Meats,38.94678587,1.061191357,56.55315512
Meats,40.48468313,5.18180415,43.60275744
Dairy,18.98855173,3.815014412,0
Dairy,32.37899666,2.191704893,0
Meats,50.81535067,3.611707023,116.5407271
Processed Foods,45.11386846,4.448453398,45.67785346
Dairy,25.43532337,2.863582623,33.92938914
Meats,46.151007,5.505385089,95.24974675
Dairy,34.8310761,4.133267899,53.42515769
Meats,35.87737706,8.484805644,72.24784897
Meats,37.32190708,4.435317817,48.96219855
Meats,45.0050753,4.008363231,55.50535101
Dairy,45.74878589,5.973674687,34.76286615
Meats,51.08552267,4.272939913,131.5737586
Meats,54.79567506,5.004580347,145.6088084
Dairy,29.76410783,4.24189606,1.65880336
Bakery,25.6254045,2.071793644,30.69249163
Meats,49.29992812,4.94006415,111.4839822
Bakery,36.36691048,2.218496065,0.303980077
Meats,25.74275786,2.976013562,0
Meats,43.04505577,3.290665483,80.27278074
Dairy,43.7462215,3.192632125,56.73197037
Meats,33.45715381,6.632843455,18.61803783
Meats,56.34884381,4.570493385,147.6430299
Meats,35.82328579,3.447912349,25.11015408
Produce,41.25320531,2.652803496,84.5789616
Dairy,52.87929289,4.839350075,134.1341857
Meats,62.15004127,4.689213885,197.0376731
Meats,33.34756273,4.427255709,4.951835777
Meats,45.3295969,3.356056568,71.14981728
Dairy,48.68898087,3.193243434,69.72078952
Meats,28.37606012,5.784596709,0
Meats,27.72635402,5.702352558,0
Dairy,55.52445816,4.003482814,126.5030525
Meats,47.89620729,5.733050486,78.88333526
Meats,44.28549074,6.291814328,75.19291454
Meats,38.90497802,4.583780868,54.08939347
Meats,46.24403275,4.508562488,60.86821313
Dairy,27.20365391,4.500767083,1.461628364
Meats,32.40902712,3.849324552,0
Bakery,43.9696198,7.196701895,47.17618961
Meats,38.06426309,3.90088165,83.28569009
Dairy,30.72702554,4.718018062,0
Meats,43.45649849,4.233643096,42.10763421
Dairy,37.54056214,6.845247394,70.91827831
Meats,47.79158062,3.343355463,97.68943865
Meats,51.16009494,7.342049572,113.300241
Meats,43.73068702,7.122273627,68.11835463
Meats,51.17652696,3.140192292,139.9284825
Meats,27.27421672,4.220411884,31.26373052
Meats,42.14981057,5.810115053,66.31198352
Dairy,42.43675782,3.353057649,67.95899917
Meats,42.09234019,2.524448591,21.51625404
Meats,28.72535854,4.351876668,9.889106337
Meats,43.81763613,2.437374677,55.11530792
Store Management,41.93009928,2.532946104,78.56144157
Meats,40.27883738,6.922776549,21.56417379
Meats,39.86377001,4.573204672,38.59714997
Meats,37.96137323,2.172649793,51.88328896
Meats,33.99686973,1.126471554,32.96064121
Dairy,57.40726824,8.423562487,102.8060145
Dairy,46.62572276,4.709205979,56.63276865
Meats,21.02922645,2.888395496,0
Meats,31.60046578,5.05366063,0
Meats,29.29626454,3.812514201,0
Dairy,55.45753196,3.934867025,84.76413736
Meats,43.56689659,5.443338227,38.78075828
Meats,47.54432693,4.859998614,81.78998271
Meats,38.95120473,4.158828775,48.79201599
Meats,30.7501954,4.121952789,0
Bakery,35.81662859,5.908225853,12.12585691
Dairy,39.22416251,4.212260906,35.34472889
Meats,48.55306903,2.639920997,77.39743352
Meats,33.62919905,2.670997132,15.49362738
Meats,42.19773002,3.724982817,87.68457808
Meats,45.49093169,5.804954673,88.51000999
Dairy,46.61958347,3.003932665,68.61956129
Meats,46.87621234,5.820704197,82.84953225
Dairy,31.64742234,2.681744516,0
Meats,35.12322249,4.720668133,9.606417652
Meats,38.26531118,2.482933787,31.507001
Meats,43.45256681,4.840168467,40.41958431
Dairy,45.34526323,4.469219571,82.42423853
Produce,39.47992318,5.657017216,42.46184239
Meats,56.73281072,5.48727492,137.4688619
Dairy,43.67543867,5.238041845,57.0594576
Meats,33.39483969,6.542780358,0
Meats,52.88656025,4.019141988,95.13877327
Meats,25.64256768,2.579771518,22.4190437
Meats,35.36096731,5.090101665,32.01546378
Meats,42.80531578,4.728290698,82.89622473
Meats,45.13614214,5.659539276,71.15281378
Dairy,53.40460678,3.756759273,64.10008444
Meats,40.37327014,1.207391575,79.79356901
Meats,53.95574609,5.11852293,130.4362428
Meats,42.84030667,5.019296679,73.26889421
Dairy,46.11157068,4.703576207,153.1397114
Processed Foods,36.75157745,3.179076623,53.15516851
Meats,23.29213324,4.432918931,0
Meats,41.1808265,6.052127691,68.09234385
Dairy,31.36730865,4.004824282,0
Meats,45.87422181,4.616680209,77.91161975
Meats,34.9407919,7.037596338,6.620843728
Meats,35.16080821,3.668518112,9.558679491
Meats,24.54615621,5.167233029,0
Meats,31.70966628,3.314700991,56.81740007
Meats,39.23949284,4.825295839,71.17447028
Meats,47.29062097,5.223112601,91.28597396
Meats,38.45880564,6.992060405,0
Meats,66.15376034,4.05834789,170.543427
Dairy,37.73348677,4.004312489,59.63884483
Dairy,39.89188323,1.766600113,51.5270002
Meats,34.34749417,4.437775873,18.81294448
Meats,22.51415219,2.961018673,0
Processed Foods,54.02693396,4.918944501,133.1636749
Meats,46.84458506,6.390188293,113.5585217
Meats,49.56575051,5.623541531,127.8602129
Meats,39.78020301,3.559903106,80.7288689
Meats,26.25249913,5.298144692,0
Dairy,50.49493564,4.364766189,118.452088
Meats,33.37786411,4.972851197,24.57007252
Meats,44.22460782,2.948692983,57.14367231
Dairy,21.75384823,5.00132747,0
Processed Foods,31.11974901,4.307865922,0
Meats,61.50588629,4.058463683,124.2526674
Meats,22.88958251,3.287014158,0
Meats,38.66687,5.145181606,20.41989029
Dairy,32.70001405,4.600080803,8.664671009
Meats,47.68418351,4.329657601,87.58462857
Produce,42.76611888,4.250197997,76.31479196
Meats,53.55228513,7.252136208,112.938695
Meats,51.96374105,3.356242305,109.0545281
Meats,32.93211411,4.597999328,0
Meats,45.3386522,4.539233344,42.02180164
Meats,48.92282048,3.414063251,95.54182287
Meats,54.87246274,2.882050528,126.6881844
Meats,44.47479447,7.242960559,104.3418319
Meats,36.43549032,4.815890833,0
Meats,36.94415537,3.797214725,39.91448225
Dairy,46.22121535,4.692016732,65.20885118
Processed Foods,50.52561909,3.624749622,125.7008403
Meats,37.39401198,2.113163356,83.13051648
Processed Foods,51.94452467,5.522581133,109.3250809
Meats,41.58000053,4.473920372,23.31963612
Meats,40.93001872,5.923002347,47.8831481
Meats,35.43821037,2.811080552,0
Meats,48.23283788,5.664153728,97.74385344
Meats,52.20602024,2.949370432,98.42140499
Meats,46.09438764,6.024276658,48.89493211
Meats,40.31067742,4.927444681,82.94988532
Processed Foods,52.24352343,7.584464855,106.0001353
Meats,25.46299215,5.872443863,0
Meats,34.27727757,5.574116965,16.6767892
Meats,28.37924309,7.177054517,44.48209709
Meats,49.41541023,4.138224933,115.8070524
Processed Foods,49.87129919,3.852839279,96.076719
Meats,61.75155533,2.352783024,160.1525146
Meats,50.56556284,3.965066329,128.7360915
Meats,44.8147494,4.228418272,88.11670495
Meats,40.85339998,7.048670186,51.42381838
Meats,46.42679016,6.932281381,45.35667459
Meats,39.84295417,3.169987832,60.92776708
Meats,34.88715432,4.729074725,0
Bakery,43.45912377,4.435357868,84.88034912
Meats,25.62267023,4.667347785,0.719281033
Meats,59.70502936,4.978921211,167.4281808
Produce,44.90172163,3.297245308,28.83732462
Meats,18.59961724,6.615868633,0
Meats,30.98817686,2.667782964,0
Processed Foods,59.12552897,5.863190696,156.0604059
Meats,41.36421524,4.100240757,24.7947692
Meats,40.27471315,2.899387431,39.48276471
Meats,36.79977536,3.242629399,22.03630854
Meats,51.26750476,4.621930468,100.9434934
Meats,52.12482554,6.645024156,77.4133053
Meats,32.51028642,4.685465635,22.74326027
Meats,29.62018195,2.922333018,33.89567742
Processed Foods,32.81106368,4.378960912,0
Processed Foods,57.84453393,5.690509203,60.49769112
Meats,39.71472135,8.442236991,28.09698021
Meats,35.22191183,5.287661548,33.75706432
Dairy,52.56610494,2.752814997,122.6822565
Meats,54.2380105,2.502397922,104.1989114
Dairy,36.08902501,3.724325742,37.04313097
Meats,50.56410854,1.607570073,93.04201223
Processed Foods,49.42393336,5.947364099,95.90346397
Meats,26.59883793,5.107575785,0
Meats,51.12833756,5.811756049,90.27653593
Meats,41.88910707,3.075565805,74.03798589
Dairy,29.81647315,4.452309623,0
Dairy,30.11987568,4.997708113,0
Meats,57.08939368,4.773989268,112.6016878
Meats,43.07968342,4.401137994,44.31994432
Dairy,34.59331892,0.491518557,8.17114047
Meats,42.32588161,3.905591961,0
Processed Foods,38.42180116,5.636890496,22.85551766
Meats,33.91434003,6.859286629,54.77078193
Meats,39.98939657,6.310113366,106.0970378
Meats,46.31457073,5.186144922,53.32989952
Meats,47.5954135,5.330093183,99.54463308
Processed Foods,43.52013447,2.723848328,34.1528385
Dairy,51.29860592,5.49331927,137.7023594
Bakery,41.40117485,6.889553103,50.38280851
Meats,55.19028981,3.612633556,124.6251105
Meats,32.06083762,4.733015396,0
Meats,55.95960965,6.352463218,147.9176378
Meats,44.35142843,4.477763258,103.9126679
Meats,26.32149208,4.388794433,0
Meats,42.17843975,4.262308831,34.88453279
Meats,34.73871177,6.925499073,29.13615436
Produce,55.03581328,7.141396969,130.1274669
Meats,27.36671405,4.072116626,0
Dairy,43.59663695,4.36750907,37.14056057
Dairy,52.81044243,6.068656713,85.0035245
Meats,29.2257026,4.575238827,0
Meats,48.46562487,2.416544448,105.2297149
Meats,40.72541817,3.863013455,89.37284057
Meats,47.17491843,4.559195511,99.05321803
Processed Foods,52.21144644,5.224349697,115.0050476
Meats,29.14411831,3.121117538,0
Meats,34.0326809,3.197958228,0
Meats,28.54726428,2.709307869,0
Meats,32.3809317,4.662841795,39.05122232
Meats,19.76295284,2.970641917,0
Meats,56.69534963,2.816872208,122.3542332
Meats,42.81417255,6.325709392,72.30494843
Meats,46.11038472,6.282045944,71.4124656
Meats,33.19254523,4.871798723,53.32185811
Meats,25.67623869,5.017712943,0
Meats,34.53436582,3.448643742,0
Meats,40.86210178,5.974330714,104.0762189
Meats,23.03575559,3.485033407,0
Meats,35.97960565,6.111730381,49.4960551
Meats,39.47114535,6.958020567,0
Meats,40.42131161,1.974989298,49.60364994
Meats,46.16260041,3.515881683,82.11668359
Dairy,43.58154732,6.24006859,92.88297627
Meats,46.0505227,4.622187006,87.73348428
Meats,39.02921743,5.190151786,43.02977533
Dairy,37.30065653,2.426789636,56.73491208
Bakery,24.00193398,3.975029017,0
Meats,34.73763248,6.045305079,25.48104116
Meats,46.41434082,3.898395856,75.8701775
Processed Foods,44.55578168,7.638647357,83.97242789
Dairy,44.77370809,2.957926662,109.4167478
Meats,42.75007227,4.620412424,85.39177771
Meats,52.78791175,7.418530923,85.05322858
Meats,44.28273412,4.715774238,42.73237985
Meats,43.24354836,4.768176473,51.2887765
Processed Foods,58.06400944,4.849343321,181.7670624
Meats,42.58083938,3.494297622,60.97435473
Meats,38.25097762,3.767902688,18.23591901
Meats,26.12751023,2.279210558,15.87280517
Processed Foods,49.46582292,5.953437454,98.19309967
Dairy,30.41174879,3.981556149,16.39813088
Meats,39.77464261,2.360512642,50.24217383
Meats,44.85541914,6.072132414,83.67117063
Meats,55.68742113,4.829737118,140.3867348
Meats,45.67938514,5.278612216,51.61078648
Meats,30.8465739,4.377832231,33.03855689
Dairy,40.59796068,3.468667441,5.328054762
Meats,54.39152176,4.093403785,108.8340477
Processed Foods,41.75809076,2.847011083,77.84724915
Meats,11.47510663,6.588401386,0
Meats,43.77733599,5.627156903,70.98652229
Bakery,36.87971208,3.559922512,31.01791335
Meats,39.73462964,3.810372965,54.50005828
Meats,44.09814658,3.603639102,85.95503779
Bakery,35.79285895,2.019484219,34.11638856
Meats,40.09440964,4.023258621,26.39139073
Meats,37.5083693,2.78470734,24.69713995
Meats,59.32906777,5.340494242,137.3533593
Meats,52.57792648,2.416559598,152.8200622
Meats,50.69983052,5.927068671,113.6717268
Processed Foods,39.90402407,2.587668219,50.15265421
Meats,40.27570034,6.553542007,62.2404371
Meats,53.88706244,2.138767554,78.0780256
Processed Foods,23.82077919,3.985607214,0
Meats,46.62465962,6.024954828,77.09270943
Meats,36.73476625,4.681763069,47.35592714
Meats,50.22100649,4.8277492,104.2806499
Meats,37.59499364,3.568045372,34.20536624
Processed Foods,29.47340949,7.140906417,2.390985846
Meats,47.41687933,3.556842327,56.26427215
Meats,31.91659323,4.709967108,0
Meats,30.38347783,5.258346477,0
Meats,50.00910627,5.252293427,66.96613174
Meats,63.96858111,4.231382613,157.25092
Meats,30.96696368,5.844760238,6.948547167
Processed Foods,34.11364137,4.878166136,56.29637704
Meats,50.00924729,4.866470749,91.29803234
Meats,43.79799639,5.451998691,63.86596431
Meats,52.67156671,7.305398967,126.9626995
Dairy,15.36973252,5.115970486,0
Meats,25.24305066,7.677176468,0
Meats,33.98444298,4.764442999,0
Meats,39.95869899,3.523608281,48.25830481
Meats,33.2220086,4.554834933,26.35186004
Bakery,41.10987515,4.887571459,52.55542844
Processed Foods,40.40279526,5.531616239,40.01672003
Meats,13.02353477,4.139241195,0
Meats,29.71842929,2.822409292,0
Meats,37.92529186,3.43052666,18.43653714
Meats,25.29453743,3.73397605,0
Meats,32.96618184,4.95282756,28.20256746
Meats,56.72740806,6.488855059,102.6670831
Meats,30.74957249,1.711601992,0
Meats,34.742442,4.984118128,19.56190596
Meats,56.51480532,3.053035186,151.7079655
Meats,47.14267053,4.791470002,60.66821306
Processed Foods,33.2513143,4.140266316,9.101916643
Meats,50.84033772,7.45635683,96.63583124
Meats,57.8239203,3.365789001,153.0796696
Produce,49.15496058,6.644271797,107.1765975
Meats,42.97942173,5.996912931,34.38807778
Meats,43.87666786,6.146545984,51.6367707
Dairy,38.24960959,4.047282585,18.13360975
Meats,48.81027011,5.869865001,117.1051255
Processed Foods,35.55741082,4.626484453,78.01078147
Meats,36.2099248,4.991607546,41.47315306
Meats,38.53103542,4.905530708,24.58791741
Meats,40.09334138,5.485622911,106.9375431
Meats,32.99399621,5.17452019,46.00748211
Processed Foods,35.61181897,5.708709125,46.65322672
Meats,31.62646158,6.003413788,0
Meats,49.52985233,6.076597593,141.3312621
Meats,38.90898985,3.056886017,37.35618922
Meats,58.02881273,1.303259628,112.0822084
Processed Foods,42.77034381,3.381729035,72.74858838
Meats,29.85873316,3.380297171,0
Processed Foods,44.06498158,1.467449771,22.18733106
Meats,30.48426217,4.387015765,26.47443664
Bakery,64.17544677,4.528337395,146.3972786
Meats,43.77833392,3.47922105,22.03651189
Meats,51.05381969,3.336580764,129.7578967
Meats,49.70499976,2.602657646,92.46881145
Dairy,33.62405174,4.958680939,0
Meats,29.22587488,5.51723121,12.12803484
Processed Foods,46.0879894,3.617241492,77.17807691
Meats,41.34467687,5.934405511,56.7490366
Processed Foods,36.44289482,6.861673974,50.92323358
Meats,34.18220835,3.154450234,19.74150653
Dairy,34.11928503,7.366374537,0
Meats,22.20246952,2.450204305,0
Dairy,49.86995068,5.05840975,53.39218406
Meats,61.92398839,7.116954389,184.6554938
Processed Foods,51.07175329,5.438645322,57.29985818
Dairy,37.81078347,3.508533619,39.38352215
Meats,38.20601937,6.541778809,45.09373204
Meats,21.61891468,5.416019999,0
Meats,54.62686662,3.417881561,146.641784
Meats,56.65578598,6.268058502,153.6644666
Dairy,53.70909121,4.868504845,143.1762245
Bakery,47.7757419,5.997480381,83.93937764
Processed Foods,39.05745356,3.965548443,5.352052414
Meats,50.51743728,6.75012309,98.7551449
Meats,46.38000508,3.085189124,81.06230999
Meats,44.26341785,3.741979014,58.95688637
Meats,24.48677993,4.463404345,0
Meats,56.38927515,4.970051321,81.48003605
Meats,39.43126944,4.288056975,15.84945609
Meats,41.18894928,5.464498626,11.50626547
Meats,27.25791402,2.701116233,21.5117787
Dairy,31.71261717,2.898288598,9.63246258
Meats,41.74878039,1.612282285,11.73590743
Produce,45.78593654,4.378191528,50.58677373
Produce,46.97194627,5.195638135,91.42053062
Customer Service,51.30109239,6.038295239,94.21309586
Meats,53.521861,4.450324418,126.0843194
Customer Service,35.57600158,5.953207641,63.76997997
Bakery,48.41407257,7.531986753,144.9593039
Meats,30.60100474,4.831938501,7.020477339
Produce,55.53240601,4.721115961,103.1191005
Customer Service,53.14640009,5.153405046,114.0572538
Meats,39.10298339,7.100031736,27.37964132
Meats,53.4730578,3.539560504,137.2086222
Dairy,51.91603187,2.510148744,156.3738915
Meats,31.96729414,5.426270113,19.25043717
Meats,48.11976896,4.549720398,44.83424867
Dairy,47.96671087,7.52438787,67.62941596
Meats,39.14940078,6.190402746,38.543946
Meats,31.43897419,2.279529435,0
Meats,41.69294998,2.18447205,52.8101512
Meats,41.29784599,3.452184716,26.72756124
Dairy,45.04899554,2.588392793,88.72178445
Produce,34.96415113,3.220515919,13.35482787
Meats,44.6543833,1.32056424,77.18233492
Meats,28.76976946,5.668322872,0
Bakery,52.59576307,7.234299635,86.94683347
Customer Service,40.98386822,4.256540866,47.6895996
Customer Service,44.77654664,5.336951074,67.36871657
Meats,45.61122302,5.815592071,73.63428835
Produce,54.33646735,2.511142524,95.61381262
Meats,52.54449839,5.278890858,151.7602594
Meats,40.12887318,7.331719788,53.07341584
Dairy,57.05718302,7.073164363,140.0200403
Dairy,24.1329178,5.316485615,0
Meats,44.76416647,4.511948381,87.1986838
Dairy,49.780579,4.749525646,60.32848026
Customer Service,31.02952,3.634810864,46.47270336
Customer Service,43.95420214,4.021596924,96.52289458
Meats,31.57590791,3.931127923,4.423707541
Meats,46.20824273,7.180227707,88.43716132
Meats,48.33726802,5.156647098,61.85904558
Meats,49.23681066,5.139412201,68.54657823
Meats,31.93352019,5.055225003,36.58134809
Meats,40.39796524,5.315742229,72.46315762
Meats,37.53351166,1.401618688,48.23618636
Meats,23.97780095,1.387837232,0
Meats,42.58640724,2.90341049,51.92433853
Produce,41.35967326,5.714897592,57.94297725
Meats,37.59252662,4.629756984,0
Meats,30.21985298,6.303478247,2.279848287
Customer Service,39.1842642,4.859550693,52.27923764
Meats,48.48576032,2.077796098,113.3857007
Meats,40.27367493,5.10290928,84.65598503
Dairy,44.17369891,3.640541878,102.2935978
Meats,38.76101643,6.734016636,34.68426599
Dairy,44.80266428,5.16557764,107.098833
Meats,21.49162315,3.517069208,0
Meats,23.98126151,4.75845211,0
Meats,58.43198432,4.086974539,173.1643518
Meats,31.91997257,4.842301152,54.97197573
Meats,36.20019285,3.607378064,13.5581403
Meats,46.42035912,2.472258021,107.4924035
Produce,50.21334622,6.858409464,88.35235047
Dairy,22.75490729,4.947939466,0
Customer Service,22.96050045,3.703095214,0
Meats,44.55733475,5.234328104,49.17355802
Dairy,40.14412619,4.149470914,20.38672831
Produce,40.97714778,1.183427582,22.23395145
Dairy,55.49815263,3.238958525,178.1077136
Meats,49.07493974,5.418891729,36.49702183
Meats,49.16902967,2.47893856,109.8676129
Meats,47.88339949,5.945107837,81.37237769
Meats,42.78867204,3.999852302,99.86546853
Meats,43.85921344,3.997994102,52.89766849
Meats,33.32991753,5.153047098,6.753009691
Meats,26.99752992,4.557490783,1.225515959
Customer Service,29.8349357,4.53736482,36.62950998
Customer Service,43.24231332,4.697657505,14.98354898
Meats,55.98367599,4.02445131,121.1355638
Produce,23.52249111,4.881157063,0
Meats,40.3631187,4.982607448,31.01960181
Meats,34.84506842,3.529714653,0
Dairy,64.91860062,3.522766302,90.12890925
Meats,36.01422005,6.244563375,27.68959847
Dairy,36.8256279,3.090017812,52.27171355
Produce,47.22375622,4.358179414,112.3959533
Meats,33.90321614,6.969712422,66.10550658
Meats,29.91481125,4.315417326,33.93587376
Meats,45.00320435,4.255395441,76.82392195
Meats,38.86622749,6.814329421,42.75035228
Meats,50.87713271,4.67661107,115.1775781
Meats,35.17201913,4.798658885,33.11818436
Meats,51.12326834,3.268943806,102.0322487
Dairy,34.19437905,6.356345043,0
Produce,54.84643378,2.591703514,121.4934834
Customer Service,31.21410601,1.761969569,38.45541939
Customer Service,31.67770994,1.236109046,0
Dairy,43.89032898,6.447346282,46.21003385
Meats,36.527538,4.826254709,0
Meats,50.30132973,3.311552354,100.4487844
Meats,46.58547278,3.261682249,117.1345963
Customer Service,36.50145425,5.524466167,0
Produce,27.19845339,2.667845208,5.984296222
Meats,37.47816335,3.768586383,63.30434142
Produce,29.76956245,4.66491939,0
Meats,44.41073366,6.11575125,24.08315093
Produce,50.54873953,4.542578313,105.557026
Meats,17.55253839,4.678278695,0
Meats,55.37062762,5.447332877,107.4884879
Meats,45.53087277,5.453016487,31.46063725
Dairy,37.24957984,4.289063106,0
Meats,30.2739808,5.940269432,0
Meats,44.01261294,6.576302414,99.37703447
Customer Service,43.86853878,7.687213926,59.16430226
Meats,61.13624525,2.642273134,138.0661838
Meats,46.69336181,5.019433319,74.13710817
Customer Service,22.31107752,2.86402359,0
Meats,54.53716937,4.029903598,100.0043326
Meats,25.85990568,2.34246972,11.2260042
